poiid,nombre,direccion,telefono,correoelectronico,latitude,longitude,altitud,capacidad,capacidad_disc,fecha_ultima_actualizacion,libres,libres_discapacitados,nivelocupacion_naranja,nivelocupacion_rojo,smassa_sector_sare
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:11:03,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:11:03,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:11:03,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:11:03,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:11:03,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:11:03,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:13:03,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:13:04,219,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:13:04,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:13:04,367,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:13:04,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:13:04,84,0,12,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:13:04,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:13:04,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:13:04,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:13:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:13:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:13:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:13:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:15:04,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:15:04,219,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:15:04,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:15:04,367,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:15:04,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:15:04,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:15:04,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:15:04,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:15:04,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:15:04,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:15:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:15:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:15:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:15:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:17:03,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:17:03,219,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:17:03,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:17:03,367,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:17:03,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:17:03,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:17:03,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:17:03,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:17:03,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:17:03,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:17:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:17:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:17:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:17:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:19:04,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:19:04,243,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:19:04,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:19:04,367,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:19:04,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:19:04,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:19:04,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:19:04,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:19:04,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:19:04,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:19:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:19:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:19:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:19:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:21:03,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:21:03,243,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:21:03,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:21:03,367,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:21:03,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:21:03,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:21:03,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:21:03,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:21:03,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:21:03,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:21:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:21:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:21:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:21:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:23:04,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:23:04,243,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:23:04,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:23:04,367,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:23:04,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:23:04,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:23:04,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:23:04,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:23:04,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:23:04,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:23:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:23:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:23:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:23:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:25:03,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:25:03,243,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:25:03,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:25:03,367,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:25:03,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:25:04,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:25:04,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:25:04,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:25:04,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:25:04,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:25:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:25:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:25:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:25:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:27:03,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:27:03,243,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:27:03,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:27:03,367,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:27:03,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:27:03,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:27:03,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:27:04,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:27:04,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:27:04,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:27:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:27:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:27:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:27:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:29:04,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:29:04,243,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:29:04,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:29:04,367,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:29:04,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:29:04,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:29:04,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:29:04,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:29:04,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:29:04,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:29:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:29:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:29:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:29:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:31:03,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:31:03,243,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:31:03,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:31:03,367,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:31:04,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:31:04,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:31:04,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:31:04,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:31:04,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:31:04,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:31:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:31:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:31:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:31:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:33:03,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:33:03,243,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:33:03,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:33:03,367,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:33:03,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:33:03,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:33:03,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:33:03,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:33:03,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:33:04,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:33:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:33:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:33:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:33:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:35:03,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:35:04,243,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:35:04,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:35:04,367,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:35:04,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:35:04,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:35:04,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:35:04,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:35:04,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:35:04,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:35:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:35:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:35:04,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:35:04,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:37:03,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:37:03,243,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:37:03,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:37:03,392,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:37:03,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:37:03,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:37:03,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:37:03,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:37:03,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:37:03,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:37:03,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:37:03,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:37:03,-1,-1,16,8,16
142,Bailén,Bailén -  Málaga (Málaga),"","",0,0,0,0,0,2019-10-04 16:37:03,-1,-1,0,0,16
1,Salitre,Calle SalitreMálaga,"","",36.7132149,-4.4276681,3.986444,342,0,2019-10-04 16:39:03,203,0,17,5,0
2,Cervantes,Calle CervantesMálaga,"","",36.7208633,-4.4119148,9.531203,414,0,2019-10-04 16:39:03,243,0,22,5,0
3,El Palo,Calle Alonso Carrillo De AlbornozMálaga,"","",36.721035,-4.3607192,8.069582,129,0,2019-10-04 16:39:03,51,0,7,5,0
4,Av. de Andalucía,Avenida De AndalucíaMálaga,"","",36.7171364,-4.4277549,7.341792,517,0,2019-10-04 16:39:03,392,0,31,5,0
5,Camas,Calle Camas -  Málaga,"","",36.7202072,-4.4244981,7.589293,320,0,2019-10-04 16:39:03,153,0,23,5,0
6,Cruz De Humilladero,Plaza Cruz De HumilladeroMálaga,"","",36.7118645,-4.4409118,9.336616,100,0,2019-10-04 16:39:03,84,0,12,5,0
8,Alcazaba,Plaza La AlcazabaMálaga,"","",36.7224312,-4.4165168,14.149522,344,0,2019-10-04 16:39:03,92,0,27,5,0
9,San Juan De La Cruz,Compositor Lemberg Ruiz - 29007 Málaga (Málaga),952612642,"",36.717865,-4.4332781,8.787301,350,0,2019-10-04 16:39:03,267,0,35,5,0
10,Pz. de la Marina,Plaza De La MarinaMálaga,"","",36.7174149,-4.4200468,3.109754,400,0,2019-10-04 16:39:04,77,0,23,5,0
12,Tejón y Rodriguez,Calle Tejón Y RodriguezMálaga,"","",36.7235985,-4.4214821,10.485368,170,0,2019-10-04 16:39:04,61,0,13,5,0
138,El Carmen,"","","",0,0,0,-1,0,2019-10-04 16:39:04,-1,0,19,5,0
139,Mármoles,"","","",0,0,0,-1,0,2019-10-04 16:39:04,-1,-1,10,5,12
140,El Limonar,Limonar -  Málaga (Málaga),"","",0,0,0,161,0,2019-10-04 16:39:04,-1,-1,16,8,16
